Ensembl ID,Symbol,Alias symbol,Total_Support,Is Oncogene,Is Tumor Suppressor Gene,In OnkoKB,PubmedID
ENSG00000168487,BMP1,,234,,,False,
ENSG00000084623,EIF3I,,232,,,False,
,DKFZP779K1237,,232,,,False,
ENSG00000157077,ZFYVE9,,232,,,False,
ENSG00000164885,CDK5,,230,,,False,
ENSG00000163735,CXCL5,,230,,,False,
ENSG00000111880,RNGTT,,230,,,False,
ENSG00000113441,LNPEP,,230,,,False,
ENSG00000085563,ABCB1,"ABC20, CD243, CLCS, GP170, MDR1, P-gp, PGY1, p-170",228,Yes,No,True,
ENSG00000115207,GTF3C2,,228,,,False,
ENSG00000112029,FBXO5,,226,,,False,
ENSG00000129521,EGLN3,,226,,,False,
ENSG00000135766,EGLN1,,226,,,False,
ENSG00000105146,AURKC,,226,,,False,
,IL8RB,,226,,,False,
ENSG00000026025,VIM,,224,,,False,
ENSG00000114737,CISH,,224,,,False,
ENSG00000166598,HSP90B1,,222,,,False,
ENSG00000130779,CLIP1,"CLIP-170, CLIP170, CYLN1, RSN",222,No,No,True,
ENSG00000073111,MCM2,,222,,,False,
ENSG00000104738,MCM4,,222,,,False,
,PVRL4,,220,,,False,
ENSG00000106683,LIMK1,,220,,,False,
ENSG00000163754,GYG1,,220,,,False,
ENSG00000115009,CCL20,,218,,,False,
ENSG00000144749,LRIG1,,218,,,False,
ENSG00000048462,TNFRSF17,"BCM, BCMA, CD269, TNFRSF13A",218,Yes,No,True,
ENSG00000253729,PRKDC,"DNA-PKC, DNA-PKcs, DNAPK, DNAPKc, DNPK1, HYRC, HYRC1, XRCC7, p350, p460",218,Yes,Yes,True,
ENSG00000096717,SIRT1,,218,,,False,
ENSG00000120885,CLU,,218,,,False,
ENSG00000138735,PDE5A,,218,,,False,
ENSG00000196743,GM2A,,218,,,False,
ENSG00000076003,MCM6,,216,,,False,
ENSG00000112118,MCM3,,216,,,False,
ENSG00000136352,NKX2-1,"BCH, NKX2A, TITF1, TTF-1",216,Yes,No,True,
ENSG00000173585,CCR9,,216,,,False,
ENSG00000131142,CCL25,,216,,,False,
ENSG00000156970,BUB1B,"BUBR1, Bub1A, MAD3L, SSK1",214,Yes,No,True,
ENSG00000151914,DST,,214,,,False,
ENSG00000276463,TAF9,,214,,,False,
ENSG00000113328,CCNG1,,214,,,False,
ENSG00000154473,BUB3,,212,,,False,
ENSG00000112293,GPLD1,,212,,,False,
ENSG00000163737,PF4,,210,,,False,
ENSG00000275176,ACACA,,210,,,False,
ENSG00000084674,APOB,,210,,,False,
ENSG00000074211,PPP2R2C,,208,,,False,
ENSG00000091138,SLC26A3,,208,,,False,
ENSG00000156475,PPP2R2B,,208,,,False,
ENSG00000006283,CACNA1G,,206,,,False,
ENSG00000144895,EIF2A,,206,,,False,
ENSG00000165973,NELL1,,206,,,False,
ENSG00000107447,DNTT,,206,,,False,
ENSG00000090382,LYZ,,206,,,False,
ENSG00000148677,ANKRD1,,204,,,False,
ENSG00000113522,RAD50,"RAD50-2, hRad50",202,No,Yes,True,
ENSG00000157388,CACNA1D,"CACH3, CACN4, CACNL1A2, CCHL1A2, Cav1.3",202,Yes,No,True,
ENSG00000163481,RNF25,,202,,,False,
ENSG00000020922,MRE11,"ATLD, MRE11A",202,No,Yes,True,
ENSG00000073861,TBX21,,202,,,False,
ENSG00000104881,PPP1R13L,,202,,,False,
,PLEC1,,200,,,False,
ENSG00000186810,CXCR3,,200,,,False,
ENSG00000117984,CTSD,,198,,,False,
ENSG00000115211,EIF2B4,,198,,,False,
ENSG00000132639,SNAP25,,198,,,False,
ENSG00000111361,EIF2B1,"EIF-2B, EIF-2Balpha, EIF2B, EIF2BA",198,No,Yes,True,
ENSG00000070785,EIF2B3,,198,,,False,
ENSG00000119718,EIF2B2,,198,,,False,
ENSG00000198648,STK39,,198,,,False,
ENSG00000121966,CXCR4,"CD184, D2S201E, HM89, HSY3RR, LESTR, NPY3R, NPYY3R, fusin",198,Yes,No,True,
ENSG00000109332,UBE2D3,,198,,,False,
ENSG00000278373,G6PC2,,198,,,False,
ENSG00000106633,GCK,,198,,,False,
ENSG00000168539,CHRM1,,196,,,False,
ENSG00000158234,FAIM,,196,,,False,
ENSG00000285372,TNKS,,194,,,False,
ENSG00000012124,CD22,"SIGLEC-2, SIGLEC2",194,No,No,True,
ENSG00000136810,TXN,,194,,,False,
ENSG00000137807,KIF23,,194,,,False,
ENSG00000182759,MAFA,,194,,,False,
ENSG00000115170,ACVR1,"ACVR1A, ACVRLK2, ALK2, SKR1",194,Yes,No,True,
ENSG00000163235,TGFA,,194,,,False,
ENSG00000048392,RRM2B,,192,,,False,
ENSG00000143119,CD53,,192,,,False,
ENSG00000288362,CYP11A1,,192,,,False,
ENSG00000111206,FOXM1,,192,,,False,
ENSG00000116147,TNR,,192,,,False,
ENSG00000120332,TNN,,192,,,False,
ENSG00000115392,FANCL,"FAAP43, FLJ10335, PHF9, Pog",190,No,Yes,True,
ENSG00000138385,SSB,,190,,,False,
ENSG00000114446,IFT57,,190,,,False,
ENSG00000151882,CCL28,,190,,,False,
,XB,,190,,,False,
ENSG00000157005,SST,,190,,,False,
ENSG00000164176,EDIL3,,190,,,False,
ENSG00000187741,FANCA,"FA-H, FAA, FACA, FANCH",190,No,Yes,True,
ENSG00000221829,FANCG,"FAG, XRCC9",190,No,Yes,True,
ENSG00000158169,FANCC,"FA3, FAC, FACC",190,No,Yes,True,
ENSG00000112039,FANCE,"FACE, FAE",190,No,Yes,True,
ENSG00000183161,FANCF,,190,No,Yes,True,
ENSG00000106804,C5,,188,,,False,
ENSG00000124882,EREG,,188,,,False,
ENSG00000174808,BTC,,188,,,False,
ENSG00000069974,RAB27A,,188,,,False,
ENSG00000183735,TBK1,,186,,,False,
ENSG00000012504,NR1H4,,186,,,False,
ENSG00000133661,SFTPD,,186,,,False,
ENSG00000133884,DPF2,,184,,,False,
ENSG00000278731,KIR2DL2,,184,,,False,
ENSG00000276424,KIR3DL2,,184,,,False,
ENSG00000277616,KIR2DL1,,184,,,False,
ENSG00000276379,KIR3DL1,,184,,,False,
ENSG00000277355,KIR2DL4,,184,,,False,
ENSG00000276459,KIR2DL3,,184,,,False,
ENSG00000185624,P4HB,,182,,,False,
ENSG00000106290,TAF6,,182,,,False,
ENSG00000168101,NUDT16L1,,182,,,False,
ENSG00000166337,TAF10,,182,,,False,
ENSG00000163482,STK36,,182,,,False,
ENSG00000243364,EFNA4,,182,,,False,
ENSG00000120656,TAF12,,182,,,False,
ENSG00000148835,TAF5,,182,,,False,
ENSG00000197780,TAF13,,182,,,False,
ENSG00000171388,APLN,,182,,,False,
ENSG00000197265,GTF2E2,,182,,,False,
ENSG00000064995,TAF11,,182,,,False,
ENSG00000168884,TNIP2,,182,,,False,
ENSG00000134817,APLNR,"AGTRL1, APJ, APJR, FLJ90771",182,Yes,Yes,True,
ENSG00000141384,TAF4B,,182,,,False,
ENSG00000175305,CCNE2,,180,,,False,
ENSG00000235708,COL11A2,,180,,,False,
,GPER,,180,,,False,
ENSG00000063660,GPC1,,180,,,False,
ENSG00000124875,CXCL6,,178,,,False,
ENSG00000133740,E2F5,,178,,,False,
ENSG00000183979,NPB,,176,,,False,
ENSG00000277339,NPBWR2,,176,,,False,
ENSG00000183971,NPW,,176,,,False,
ENSG00000080573,COL5A3,,176,,,False,
ENSG00000288611,NPBWR1,,176,,,False,
ENSG00000107862,GBF1,,176,,,False,
ENSG00000137440,FGFBP1,,176,,,False,
ENSG00000143384,MCL1,"BCL2L3, Mcl-1",176,Yes,No,True,
ENSG00000060718,COL11A1,,176,,,False,
ENSG00000144476,ACKR3,"CMKOR1, CXCR7, GPR159, RDC1",174,Yes,Yes,True,
ENSG00000169756,LIMS1,,174,,,False,
ENSG00000188677,PARVB,,174,,,False,
ENSG00000161921,CXCL16,,174,,,False,
ENSG00000081041,CXCL2,,174,,,False,
ENSG00000119414,PPP6C,PP6,174,No,Yes,True,
ENSG00000072401,UBE2D1,,174,,,False,
ENSG00000163736,PPBP,,174,,,False,
ENSG00000038945,MSR1,,174,,,False,
ENSG00000170677,SOCS6,,174,,,False,
ENSG00000038295,TLL1,,174,,,False,
ENSG00000172724,CCL19,,172,,,False,
ENSG00000152785,BMP3,,172,,,False,
ENSG00000163734,CXCL3,,172,,,False,
ENSG00000138379,MSTN,,172,,,False,
ENSG00000099917,MED15,,172,,,False,
ENSG00000138755,CXCL9,,172,,,False,
ENSG00000150594,ADRA2A,,172,,,False,
,SLC9A3R2 VARIANT PROTEIN,,172,,,False,
ENSG00000072163,LIMS2,,172,,,False,
ENSG00000081052,COL4A4,,172,,,False,
ENSG00000164404,GDF9,,170,,,False,
ENSG00000130385,BMP15,,170,,,False,
,DKFZP686A06204,,170,,,False,
,GDF3A,,170,,,False,
ENSG00000130283,GDF1,,170,,,False,
ENSG00000263761,GDF2,,170,,,False,
ENSG00000266524,GDF10,,170,,,False,
ENSG00000184344,GDF3,,170,,,False,
ENSG00000135414,GDF11,,170,,,False,
ENSG00000285105,OR2A1,,168,,,False,
ENSG00000101868,POLA1,,168,,,False,
ENSG00000108854,SMURF2,,168,,,False,
ENSG00000284749,OR2A7,,168,,,False,
ENSG00000284896,OR2A5,,168,,,False,
ENSG00000095587,TLL2,,168,No,No,True,
ENSG00000244623,OR2AE1,,168,,,False,
ENSG00000179348,GATA2,NFE1B,168,Yes,Yes,True,
ENSG00000096060,FKBP5,,166,,,False,
ENSG00000140678,ITGAX,,166,,,False,
ENSG00000168081,PNOC,,166,,,False,
ENSG00000147044,CASK,,166,,,False,
ENSG00000242372,EIF6,,166,,,False,
ENSG00000244405,ETV5,ERM,166,Yes,No,True,
ENSG00000197786,OR5B17,,164,,,False,
ENSG00000254834,OR5M10,,164,,,False,
ENSG00000181273,OR5AK2,,164,,,False,
ENSG00000186113,OR5D14,,164,,,False,
ENSG00000279761,OR5D13,,164,,,False,
ENSG00000148215,OR5C1,,164,,,False,
ENSG00000172769,OR5B3,,164,,,False,
ENSG00000198283,OR5B21,,164,,,False,
ENSG00000172362,OR5B12,,164,,,False,
ENSG00000169327,OR5AU1,,164,,,False,
ENSG00000181785,OR5AS1,,164,,,False,
ENSG00000172459,OR5AR1,,164,,,False,
ENSG00000172464,OR5AP2,,164,,,False,
ENSG00000176495,OR5AN1,,164,,,False,
ENSG00000196578,OR5AC2,,164,,,False,
ENSG00000186119,OR5D18,,164,,,False,
ENSG00000172324,OR5A2,,164,,,False,
ENSG00000172320,OR5A1,,164,,,False,
ENSG00000180919,OR56B4,,164,,,False,
ENSG00000181023,OR56B1,,164,,,False,
ENSG00000179626,OR6C4,,164,,,False,
ENSG00000188324,OR6C6,,164,,,False,
ENSG00000188691,OR56A5,,164,,,False,
ENSG00000183389,OR56A4,,164,,,False,
ENSG00000184954,OR6C70,,164,,,False,
ENSG00000197706,OR6C74,,164,,,False,
ENSG00000184478,OR56A3,,164,,,False,
ENSG00000205029,OR5D16,,164,,,False,
ENSG00000205329,OR6C3,,164,,,False,
ENSG00000284939,OR6B1,,164,,,False,
ENSG00000182083,OR6B2,,164,,,False,
ENSG00000242289,OR5V1,,164,,,False,
ENSG00000261897,OR5T3,,164,,,False,
ENSG00000262851,OR5T2,,164,,,False,
ENSG00000262784,OR5T1,,164,,,False,
,OR5R1,,164,,,False,
ENSG00000278253,OR5P3,,164,,,False,
ENSG00000276025,OR5P2,,164,,,False,
ENSG00000150269,OR5M9,,164,,,False,
ENSG00000181371,OR5M8,,164,,,False,
ENSG00000174937,OR5M3,,164,,,False,
ENSG00000255223,OR5M11,,164,,,False,
ENSG00000255012,OR5M1,,164,,,False,
ENSG00000149133,OR5F1,,164,,,False,
ENSG00000178586,OR6B3,,164,,,False,
ENSG00000205330,OR6C1,,164,,,False,
ENSG00000205030,OR5L2,,164,,,False,
ENSG00000279395,OR5L1,,164,,,False,
ENSG00000231861,OR5K2,,164,,,False,
ENSG00000232382,OR5K1,,164,,,False,
ENSG00000174957,OR5J2,,164,,,False,
ENSG00000167825,OR5I1,,164,,,False,
ENSG00000179695,OR6C2,,164,,,False,
ENSG00000230301,OR5H6,,164,,,False,
ENSG00000197938,OR5H2,,164,,,False,
ENSG00000175485,OR52W1,,164,,,False,
ENSG00000279270,OR52R1,,164,,,False,
ENSG00000181009,OR52N5,,164,,,False,
ENSG00000262755,OR8K3,,164,,,False,
ENSG00000279116,OR8D2,,164,,,False,
ENSG00000181518,OR8D4,,164,,,False,
ENSG00000197849,OR8G1,,164,,,False,
ENSG00000255298,OR8G5,,164,,,False,
ENSG00000262611,OR8H1,,164,,,False,
ENSG00000181767,OR8H2,,164,,,False,
ENSG00000181761,OR8H3,,164,,,False,
ENSG00000172154,OR8I2,,164,,,False,
ENSG00000262796,OR8J1,,164,,,False,
ENSG00000167822,OR8J3,,164,,,False,
ENSG00000263328,OR8K1,,164,,,False,
ENSG00000181752,OR8K5,,164,,,False,
ENSG00000187857,OR6C75,,164,,,False,
ENSG00000284723,OR8S1,,164,,,False,
ENSG00000172199,OR8U1,,164,,,False,
ENSG00000262315,OR8U8,,164,,,False,
ENSG00000273914,OR9A2,,164,,,False,
ENSG00000258083,OR9A4,,164,,,False,
ENSG00000261958,OR9G1,,164,,,False,
ENSG00000262647,OR9G4,,164,,,False,
ENSG00000172377,OR9I1,,164,,,False,
ENSG00000170605,OR9K2,,164,,,False,
ENSG00000186509,OR9Q1,,164,,,False,
ENSG00000186513,OR9Q2,,164,,,False,
ENSG00000196341,OR8D1,,164,,,False,
ENSG00000197125,OR8B8,,164,,,False,
ENSG00000280090,OR8B4,,164,,,False,
ENSG00000170953,OR8B12,,164,,,False,
ENSG00000185821,OR6C76,,164,,,False,
ENSG00000169214,OR6F1,,164,,,False,
ENSG00000196171,OR6K2,,164,,,False,
ENSG00000180433,OR6K6,,164,,,False,
ENSG00000196099,OR6M1,,164,,,False,
ENSG00000197403,OR6N1,,164,,,False,
ENSG00000188340,OR6N2,,164,,,False,
ENSG00000279051,OR6Q1,,164,,,False,
ENSG00000181803,OR6S1,,164,,,False,
ENSG00000181499,OR6T1,,164,,,False,
ENSG00000277378,OR6V1,,164,,,False,
ENSG00000221931,OR6X1,,164,,,False,
ENSG00000197532,OR6Y1,,164,,,False,
ENSG00000127515,OR7A10,,164,,,False,
ENSG00000185385,OR7A17,,164,,,False,
ENSG00000188269,OR7A5,,164,,,False,
ENSG00000127530,OR7C1,,164,,,False,
ENSG00000127529,OR7C2,,164,,,False,
ENSG00000188000,OR7D2,,164,,,False,
ENSG00000161807,OR7G1,,164,,,False,
ENSG00000170923,OR7G2,,164,,,False,
ENSG00000170920,OR7G3,,164,,,False,
ENSG00000196119,OR8A1,,164,,,False,
ENSG00000184933,OR6A2,,164,,,False,
ENSG00000262628,OR1D5,,162,,,False,
ENSG00000236927,OR14J1,,162,,,False,
ENSG00000180974,OR52E4,,162,,,False,
ENSG00000276119,OR13C2,,162,,,False,
ENSG00000204246,OR13C3,,162,,,False,
ENSG00000148136,OR13C4,,162,,,False,
ENSG00000197790,OR52M1,,162,,,False,
ENSG00000181963,OR52K2,,162,,,False,
ENSG00000168828,OR13J1,,162,,,False,
ENSG00000277556,OR13C5,,162,,,False,
ENSG00000196778,OR52K1,,162,,,False,
ENSG00000205495,OR52J3,,162,,,False,
ENSG00000186943,OR13C8,,162,,,False,
ENSG00000136839,OR13C9,,162,,,False,
ENSG00000171054,OR13H1,,162,,,False,
ENSG00000181609,OR52D1,,162,,,False,
ENSG00000176787,OR52E2,,162,,,False,
ENSG00000226288,OR52I2,,162,,,False,
ENSG00000179055,OR13D1,,162,,,False,
ENSG00000232268,OR52I1,,162,,,False,
ENSG00000181616,OR52H1,,162,,,False,
ENSG00000183269,OR52E8,,162,,,False,
ENSG00000205409,OR52E6,,162,,,False,
ENSG00000186881,OR13F1,,162,,,False,
ENSG00000242022,OR12D3,,162,,,False,
ENSG00000187747,OR52B6,,162,,,False,
ENSG00000181001,OR52N1,,162,,,False,
ENSG00000235966,OR12D2,,162,,,False,
ENSG00000180016,OR1E1,,162,,,False,
ENSG00000164171,ITGA2,,162,,,False,
ENSG00000189181,OR14I1,,162,,,False,
ENSG00000182070,OR52A1,,162,,,False,
ENSG00000177174,OR14C36,,162,,,False,
ENSG00000171944,OR52A5,,162,,,False,
ENSG00000279111,OR10X1,,162,,,False,
ENSG00000181074,OR52N4,,162,,,False,
ENSG00000198967,OR10Z1,,162,,,False,
ENSG00000232289,OR11A1,,162,,,False,
ENSG00000196832,OR11G2,,162,,,False,
ENSG00000130538,OR11H1,,162,,,False,
ENSG00000176198,OR11H4,,162,,,False,
ENSG00000176219,OR11H6,,162,,,False,
ENSG00000196772,OR14A16,,162,,,False,
ENSG00000255307,OR52B2,,162,,,False,
ENSG00000197591,OR11L1,,162,,,False,
ENSG00000180988,OR52N2,,162,,,False,
ENSG00000221996,OR52B4,,162,,,False,
ENSG00000197437,OR13G1,,162,,,False,
ENSG00000084112,SSH1,,160,,,False,
ENSG00000156574,NODAL,,160,,,False,
ENSG00000100139,MICALL1,,160,,,False,
ENSG00000105664,COMP,,160,,,False,
ENSG00000155511,GRIA1,,160,,,False,
ENSG00000120251,GRIA2,,160,,,False,
ENSG00000261857,MIA,,160,,,False,
ENSG00000196782,MAML3,,158,,,False,
ENSG00000182871,COL18A1,,158,,,False,
ENSG00000168283,BMI1,,158,,,False,
ENSG00000111752,PHC1,,158,,,False,
ENSG00000163207,IVL,,158,,,False,
ENSG00000228520,RING1,,158,,,False,
ENSG00000142173,COL6A2,,156,,,False,
,H2AFX,,156,,,False,
ENSG00000058272,PPP1R12A,,156,,,False,
ENSG00000283780,MAML1,,156,,,False,
ENSG00000184384,MAML2,"KIAA1819, MAM3",156,No,No,True,
ENSG00000185133,PIB5PA,,156,,,False,38685520
ENSG00000166579,NDEL1,,154,,,False,
ENSG00000198223,CSF2RA,,154,,,False,
ENSG00000162231,NXF1,,154,,,False,
ENSG00000115386,REG1A,,154,,,False,
ENSG00000134690,CDCA8,,154,,,False,
ENSG00000204262,COL5A2,,152,,,False,
ENSG00000130635,COL5A1,,152,,,False,
ENSG00000188342,GTF2F2,,152,,,False,
ENSG00000125968,ID1,"bHLHb24, dJ857M17.1.2",152,Yes,No,True,
ENSG00000103966,EHD4,,152,,,False,
ENSG00000109072,VTN,,152,,,False,
ENSG00000206052,DOK6,,150,,,False,
ENSG00000137575,SDCBP,,150,,,False,
ENSG00000282350,IGHV1-69,,150,,,False,
ENSG00000231475,IGHV4-31,,150,,,False,
,CDC45L,,150,,,False,
,IGHV,,150,,,False,
ENSG00000211979,IGHV7-81,,150,,,False,
ENSG00000164342,TLR3,,150,,,False,
ENSG00000160202,CRYAA,,150,,,False,
ENSG00000160224,AIRE,,148,,,False,
ENSG00000132670,PTPRA,,148,,,False,
ENSG00000125148,MT2A,,148,,,False,
ENSG00000133169,BEX1,,148,,,False,
ENSG00000107317,PTGDS,,148,,,False,
ENSG00000240505,TNFRSF13B,,148,,,False,
ENSG00000211668,IGLV2-11,,146,,,False,
ENSG00000211659,IGLV3-25,,146,,,False,
ENSG00000211658,IGLV3-27,,146,,,False,
ENSG00000111341,MGP,,146,,,False,
ENSG00000163352,LENEP,,146,,,False,
ENSG00000211649,IGLV7-46,,146,,,False,
ENSG00000211639,IGLV4-60,,146,,,False,
ENSG00000211637,IGLV4-69,,146,,,False,
ENSG00000086205,FOLH1,"FOLH, GCPII, NAALAD1, NAALAdase, PSM, PSMA",146,Yes,No,True,
ENSG00000143590,EFNA3,,146,,,False,
ENSG00000197702,PARVA,,146,,,False,
ENSG00000127666,TICAM1,,146,,,False,
ENSG00000211665,IGLV3-16,,146,,,False,
ENSG00000281471,IGLV5-37,,146,,,False,
ENSG00000169474,SPRR1A,,146,,,False,
ENSG00000169469,SPRR1B,,146,,,False,
ENSG00000211638,IGLV8-61,,146,,,False,
ENSG00000110719,TCIRG1,,146,,,False,
ENSG00000211661,IGLV3-22,,146,,,False,
ENSG00000211672,IGLV4-3,,146,,,False,
ENSG00000224544,PSORS1C2,,146,,,False,
ENSG00000282801,IGKV1-5,,146,,,False,
ENSG00000211641,IGLV11-55,,146,,,False,
ENSG00000211642,IGLV10-54,,146,,,False,
ENSG00000211666,IGLV2-14,,146,,,False,
ENSG00000274575,IGLV1-40,,146,,,False,
ENSG00000273737,IGLV1-36,,146,,,False,
ENSG00000211664,IGLV2-18,,146,,,False,
,IGLV,,146,,,False,
ENSG00000211660,IGLV2-23,,146,,,False,
ENSG00000211675,IGLC1,,146,,,False,
ENSG00000211598,IGKV4-1,,146,,,False,
ENSG00000282671,IGKV2-24,,146,,,False,
ENSG00000278293,IGLV7-43,,146,,,False,
ENSG00000281345,IGLV2-33,,146,,,False,
ENSG00000211667,IGLV3-12,,146,,,False,
,IGKV A18,,146,,,False,
ENSG00000211592,IGKC,,146,,,False,
ENSG00000175206,NPPA,,146,,,False,
ENSG00000281145,IGLV5-45,,144,,,False,
ENSG00000160791,CCR5,,144,,,False,
ENSG00000211640,IGLV6-57,,144,,,False,
ENSG00000198952,SMG5,,144,,,False,
ENSG00000274854,IGLV1-44,,144,,,False,
ENSG00000100603,SNW1,,142,,,False,
ENSG00000092758,COL9A3,,142,,,False,
ENSG00000163599,CTLA4,"CD152, CELIAC3, CTLA-4, GSE, IDDM12",142,Yes,No,True,
ENSG00000149503,INCENP,,140,,,False,
ENSG00000157500,APPL1,,140,,,False,
ENSG00000112280,COL9A1,,140,,,False,
ENSG00000004897,CDC27,,140,,,False,
ENSG00000141582,CBX4,,140,,,False,
ENSG00000241685,ARPC1A,,138,,,False,
,MAPKSP1,,138,,,False,
ENSG00000108788,MLX,,138,,,False,
ENSG00000094916,CBX5,,138,,,False,
ENSG00000169031,COL4A3,,136,,,False,
ENSG00000188153,COL4A5,,136,,,False,
ENSG00000008735,MAPK8IP2,,136,,,False,
ENSG00000118515,SGK1,SGK,136,Yes,No,True,
ENSG00000109047,RCVRN,,136,,,False,
ENSG00000049768,FOXP3,,134,,,False,
ENSG00000049089,COL9A2,,134,,,False,
ENSG00000165376,CLDN2,,134,,,False,
ENSG00000143869,GDF7,,132,,,False,
ENSG00000168374,ARF4,,132,,,False,
ENSG00000180353,HCLS1,,132,,,False,
ENSG00000005844,ITGAL,,132,,,False,
ENSG00000123610,TNFAIP6,,132,,,False,
ENSG00000156466,GDF6,,132,,,False,
ENSG00000125965,GDF5,,132,,,False,
ENSG00000102265,TIMP1,,128,,,False,
ENSG00000127947,PTPN12,,126,,,False,
ENSG00000116815,CD58,LFA3,126,No,Yes,True,
ENSG00000136869,TLR4,,126,,,False,
ENSG00000139567,ACVRL1,,124,,,False,
ENSG00000163739,CXCL1,,122,,,False,
ENSG00000102575,ACP5,,122,,,False,
ENSG00000272886,DCP1A,,122,,,False,
ENSG00000175215,CTDSP2,,122,,,False,
ENSG00000144579,CTDSP1,,122,,,False,
ENSG00000112619,PRPH2,,120,,,False,
ENSG00000166869,CHP2,,120,,,False,
ENSG00000188386,PPP3R2,,120,,,False,
ENSG00000105825,TFPI2,,120,,,False,
,BHLHB2,,120,,,False,
ENSG00000135406,PRPH,,120,,,False,
ENSG00000069869,NEDD4,,118,,,False,
ENSG00000135046,ANXA1,,118,,,False,
ENSG00000085465,OVGP1,,118,,,False,
,CHP,,118,,,False,
ENSG00000221823,PPP3R1,,118,,,False,
ENSG00000125813,PAX1,,116,,,False,
ENSG00000183691,NOG,,116,,,False,
ENSG00000276971,TRPV6,,116,,,False,
ENSG00000177084,POLE,POLE1,116,No,Yes,True,
ENSG00000090539,CHRD,,116,,,False,
ENSG00000085415,SEH1L,,114,,,False,
ENSG00000122133,PAEP,,114,,,False,
ENSG00000129682,FGF13,,114,,,False,
ENSG00000110713,NUP98,"NUP96, Nup98-96, Nup98-Nup96",114,Yes,No,True,
ENSG00000136689,IL1RN,,114,,,False,
ENSG00000164442,CITED2,,114,,,False,
ENSG00000111581,NUP107,,114,,,False,
ENSG00000125450,NUP85,,114,,,False,
ENSG00000160973,FOXH1,,112,,,False,
ENSG00000174238,PITPNA,,112,,,False,
ENSG00000047249,ATP6V1H,,112,,,False,
ENSG00000069248,NUP133,,112,,,False,
ENSG00000150337,FCGR1A,,112,,,False,
ENSG00000120253,NUP43,,112,,,False,
ENSG00000030066,NUP160,,112,,,False,
ENSG00000006125,AP2B1,,110,,,False,
ENSG00000119335,SET,"2PP2A, IGAAD, IPP2A2, PHAPII, TAF-I, TAF-IBETA",110,Yes,No,True,
ENSG00000075188,NUP37,,110,,,False,
ENSG00000042753,AP2S1,,110,,,False,
ENSG00000010704,HFE,HFE1,110,Yes,No,True,
ENSG00000164104,HMGB2,,110,,,False,
ENSG00000103056,SMPD3,,108,,,False,
ENSG00000109805,NCAPG,,108,,,False,
ENSG00000112038,OPRM1,,108,,,False,
ENSG00000121152,NCAPH,,108,,,False,
ENSG00000145839,IL9,,108,,,False,
ENSG00000136824,SMC2,,108,,,False,
ENSG00000163877,SNIP1,,106,,,False,
ENSG00000234012,MDC1,"Em:AB023051.5, KIAA0170, NFBD1",106,No,No,True,
ENSG00000139219,COL2A1,"AOM, SEDC, STL1",106,No,Yes,True,
ENSG00000137309,HMGA1,HMGIY,104,Yes,No,True,
ENSG00000147257,GPC3,"DGSX, OCI-5, SDYS, SGB, SGBS, SGBS1",104,Yes,No,True,
ENSG00000115053,NCL,,104,,,False,
,DKFZP686N1815,,104,,,False,
ENSG00000276977,PDCD1,"CD279, PD-1, SLEB2, hSLE1",104,Yes,No,True,
ENSG00000106089,STX1A,,102,,,False,
ENSG00000243414,TICAM2,,102,,,False,
ENSG00000196591,HDAC2,"KDAC2, YAF1",102,Yes,No,True,
ENSG00000277816,LILRB3,,100,,,False,
ENSG00000121653,MAPK8IP1,,98,,,False,
,IL8RA,,98,,,False,
ENSG00000156261,CCT8,,98,,,False,
ENSG00000135587,SMPD2,,98,,,False,
ENSG00000135919,SERPINE2,,98,,,False,
ENSG00000134200,TSHB,,96,,,False,
ENSG00000157017,GHRL,,96,,,False,
ENSG00000034971,MYOC,,96,,,False,
ENSG00000282657,IGHM,,96,,,False,
ENSG00000163359,COL6A3,,96,,,False,
ENSG00000102081,FMR1,,96,,,False,
,C3ORF10,,94,,,False,
ENSG00000123473,STIL,"MCPH7, SIL",94,No,No,True,
ENSG00000077498,TYR,,92,,,False,
ENSG00000198034,RPS4X,,92,,,False,
ENSG00000149273,RPS3,,92,,,False,
ENSG00000086548,CEACAM6,,92,,,False,
ENSG00000142534,RPS11,,92,,,False,
ENSG00000275333,FAM120B,,92,,,False,
ENSG00000158578,ALAS2,,92,,,False,
ENSG00000142541,RPL13A,,90,,,False,
ENSG00000120992,LYPLA1,,90,,,False,
ENSG00000149806,FAU,,90,,,False,
ENSG00000124614,RPS10,,90,,,False,
ENSG00000138326,RPS24,,90,,,False,
ENSG00000280831,RPS25,,90,,,False,
ENSG00000233927,RPS28,,90,,,False,
ENSG00000129824,RPS4Y1,,90,,,False,
ENSG00000186468,RPS23,,90,,,False,
ENSG00000083845,RPS5,,90,,,False,
ENSG00000142546,NOSIP,,90,,,False,
,DKFZP686O13149,,90,,,False,
ENSG00000115268,RPS15,"MGC111130, S15",90,Yes,No,True,
ENSG00000105443,CYTH2,,90,,,False,
ENSG00000175893,ZDHHC21,,90,,,False,
ENSG00000112306,RPS12,,90,,,False,
ENSG00000278229,RPS17,,88,,,False,
ENSG00000278081,RPS9,,88,,,False,
ENSG00000171863,RPS7,,88,,,False,
ENSG00000142937,RPS8,,88,,,False,
ENSG00000105372,RPS19,,88,,,False,
ENSG00000185303,SFTPA2,,88,,,False,
ENSG00000227794,RPS18,,88,,,False,
ENSG00000213741,RPS29,,88,,,False,
ENSG00000134419,RPS15A,,88,,,False,
