Ensembl ID,Symbol,Alias symbol,Total_Support,Is Oncogene,Is Tumor Suppressor Gene,In OnkoKB,PubmedID
ENSG00000182979,MTA1,,433,,,False,
,ZA20D3,,313,,,False,
ENSG00000086200,IPO11,,289,,,False,
ENSG00000113575,PPP2CA,,275,,,False,
ENSG00000115053,NCL,,261,,,False,
ENSG00000167967,E4F1,,261,,,False,
ENSG00000148341,SH3GLB2,,257,,,False,
ENSG00000101871,MID1,,251,,,False,
ENSG00000165917,RAPSN,,245,,,False,
ENSG00000148154,UGCG,,241,,,False,
ENSG00000132698,RAB25,,241,,,False,
ENSG00000050748,MAPK9,,227,,,False,33392504
ENSG00000123080,CDKN2C,INK4C,225,No,Yes,True,
ENSG00000169220,RGS14,,215,,,False,
ENSG00000157450,RNF111,,207,,,False,
ENSG00000288362,CYP11A1,,201,,,False,
,BIRC1,,195,,,False,
ENSG00000124587,PEX6,,193,,,False,
ENSG00000169188,APEX2,,191,,,False,
ENSG00000272333,KMT2B,"CXXC10, HRX2, KIAA0304, MLL1B, MLL4, TRX2, WBP7",189,No,Yes,True,
,KIAA0256,,189,,,False,
ENSG00000156453,PCDH1,,189,,,False,
ENSG00000162522,KIAA1522,,185,,,False,
ENSG00000187555,USP7,,185,,,False,
ENSG00000099203,TMED1,,185,,,False,
ENSG00000070731,ST6GALNAC2,,185,,,False,
ENSG00000136715,SAP130,,185,,,False,
ENSG00000118495,PLAGL1,,185,,,False,
ENSG00000181894,ZNF329,,185,,,False,
ENSG00000183695,MRGPRX2,,185,,,False,
ENSG00000110851,PRDM4,,185,,,False,
ENSG00000136826,KLF4,"EZF, GKLF",181,Yes,Yes,True,
ENSG00000073282,TP63,"EEC3, KET, OFC8, SHFM4, TP53CP, TP53L, TP73L, p53CP, p63, p73H, p73L",179,Yes,Yes,True,
,TADA3L,,179,,,False,
ENSG00000151491,EPS8,,179,,,False,24106906
ENSG00000066136,NFYC,,177,,,False,
,FBXL11,,177,,,False,
,BPY2IP1,,177,,,False,
ENSG00000147996,CBWD5,,177,,,False,
ENSG00000129691,ASH2L,,175,,,False,
ENSG00000114062,UBE3A,,175,,,False,
ENSG00000128422,KRT17,,173,,,False,
,TCF8,,171,,,False,
ENSG00000182752,PAPPA,,171,,,False,
ENSG00000198625,MDM4,"HDMX, MDMX",171,Yes,No,True,
ENSG00000077097,TOP2B,,171,,,False,
ENSG00000161513,FDXR,,169,,,False,
ENSG00000198900,TOP1,,169,Yes,No,True,
ENSG00000075142,SRI,,169,,,False,
ENSG00000131096,PYY,,167,,,False,
ENSG00000096717,SIRT1,,167,,,False,
ENSG00000147010,SH3KBP1,,165,,,False,
ENSG00000196116,TDRD7,,165,,,False,
,PFC,,165,,,False,
ENSG00000162772,ATF3,,163,,,False,
ENSG00000132671,SSTR4,,159,,,False,
ENSG00000196961,AP2A1,,159,,,False,
,NP,,159,,,False,
ENSG00000142856,ITGB3BP,,159,,,False,
ENSG00000233927,RPS28,,157,,,False,
ENSG00000087586,AURKA,"AIK, ARK1, AurA, BTAK, PPP1R47, STK15, STK6",157,Yes,No,True,
ENSG00000277633,IGHG1,,157,,,False,
ENSG00000121853,GHSR,,155,,,False,
ENSG00000087086,FTL,,153,,,False,
ENSG00000160349,LCN1,,153,,,False,
ENSG00000103202,NME4,,153,,,False,
ENSG00000116016,EPAS1,"HIF2A, MOP2, PASD2, bHLHe73",151,No,No,True,
ENSG00000116903,EXOC8,,151,,,False,
ENSG00000197912,SPG7,,151,,,False,
ENSG00000134489,HRH4,,151,,,False,
,TAF9L,,149,,,False,
ENSG00000064300,NGFR,,149,,,False,
ENSG00000104408,EIF3E,"EIF3S6, INT6, eIF3-p48",149,No,No,True,
ENSG00000119138,KLF9,,149,,,False,
ENSG00000160307,S100B,,149,,,False,
,IF,,149,,,False,
ENSG00000010017,RANBP9,,149,,,False,
,STX5A,,149,,,False,
ENSG00000100603,SNW1,,147,,,False,
ENSG00000154736,ADAMTS5,,147,,,False,
ENSG00000153487,ING1,"p24ING1c, p33, p33ING1, p33ING1b, p47, p47ING1a",147,No,Yes,True,
,QARS,,145,,,False,
,MGC42174,,145,,,False,
ENSG00000101850,GPR143,,145,,,False,
ENSG00000106615,RHEB,RHEB2,143,Yes,No,True,
ENSG00000100823,APEX1,,143,,,False,
ENSG00000171860,C3AR1,,141,,,False,
,CFHL4,,139,,,False,
ENSG00000143033,MTF2,,139,,,False,
ENSG00000102837,OLFM4,,139,,,False,
,MGC12538,,139,,,False,
ENSG00000144810,COL8A1,,139,,,False,
,CFHL5,,139,,,False,
ENSG00000120054,CPN1,,139,,,False,
ENSG00000148688,RPP30,,139,,,False,
,CFHL3,,139,,,False,
ENSG00000282076,KCNQ1,,137,,,False,
ENSG00000003402,CFLAR,,137,,,False,
,GPR1,,135,,,False,
ENSG00000122786,CALD1,,135,,,False,
ENSG00000213218,CSH2,,135,,,False,
ENSG00000102241,HTATSF1,,135,,,False,
ENSG00000125753,VASP,,135,,,False,
ENSG00000168118,RAB4A,,133,,,False,
ENSG00000105173,CCNE1,CCNE,131,Yes,No,True,
ENSG00000160973,FOXH1,,129,,,False,
ENSG00000184937,WT1,"AWT1, GUD, NPHS4, WAGR, WIT-2",129,Yes,Yes,True,
ENSG00000147883,CDKN2B,"CDK4I, INK4B, MTS2, P15, TP15, p15INK4b",129,No,Yes,True,
,FLJ32855,,127,,,False,
ENSG00000023734,STRAP,,127,,,False,
ENSG00000129566,TEP1,,127,,,False,
ENSG00000119414,PPP6C,PP6,127,No,Yes,True,
ENSG00000043591,ADRB1,,127,,,False,
ENSG00000147202,DIAPH2,,125,,,False,
ENSG00000185721,DRG1,,125,,,False,
ENSG00000152217,SETBP1,"KIAA0437, SEB",123,Yes,No,True,
,ZFHX1B,,123,,,False,
ENSG00000182718,ANXA2,,123,,,False,
ENSG00000163159,VPS72,,123,,,False,
ENSG00000100083,GGA1,,121,,,False,
ENSG00000138621,PPCDC,,121,,,False,
ENSG00000187109,NAP1L1,,121,,,False,
ENSG00000094880,CDC23,,121,,,False,
ENSG00000041357,PSMA4,,121,,,False,
ENSG00000081721,DUSP12,,119,,,False,
,GLE1L,,119,,,False,
ENSG00000136158,SPRY2,,119,,,False,
ENSG00000146232,NFKBIE,IKBE,119,No,No,True,
ENSG00000066279,ASPM,,117,,,False,
ENSG00000160294,MCM3AP,,117,,,False,
ENSG00000151150,ANK3,,117,,,False,
ENSG00000143106,PSMA5,,117,,,False,
ENSG00000126067,PSMB2,HC7-I,117,Yes,No,True,
ENSG00000090273,NUDC,,117,,,False,
ENSG00000275903,PSMB3,,117,,,False,
ENSG00000173153,ESRRA,,115,,,False,
ENSG00000164162,ANAPC10,,115,,,False,
ENSG00000110700,RPS13,,115,,,False,
,ZNF259,,113,,,False,
ENSG00000213341,CHUK,,113,,,False,
ENSG00000137265,IRF4,"LSIRF, MUM1",113,Yes,No,True,
ENSG00000186716,BCR,"ALL, BCR1, CML, D22S11, D22S662, PHL",113,Yes,No,True,
ENSG00000159082,SYNJ1,,111,,,False,
ENSG00000288114,GTF2H1,,111,,,False,
,C16orf24,,111,,,False,
,EDG8,,111,,,False,
ENSG00000167085,PHB,,109,,,False,
ENSG00000166225,FRS2,"FRS2A, FRS2alpha, SNT-1",109,Yes,No,True,
ENSG00000197299,BLM,"BS, RECQ2, RECQL3",109,No,Yes,True,
ENSG00000160803,UBQLN4,,109,,,False,
ENSG00000178568,ERBB4,"ALS19, HER4",109,Yes,No,True,
ENSG00000181788,SIAH2,,109,,,False,
ENSG00000197903,H2BC12,"H2BFAiii, H2BFT, HIST1H2BK",107,No,No,True,
ENSG00000143793,C1orf35,,107,,,False,
ENSG00000009709,PAX7,Hup1,107,Yes,No,True,
ENSG00000167766,ZNF83,,107,,,False,
ENSG00000126778,SIX1,DFNA23,107,No,No,True,
ENSG00000101439,CST3,,107,,,False,
ENSG00000127241,MASP1,,107,,,False,
ENSG00000171604,CXXC5,,105,,,False,
ENSG00000122386,ZNF205,,105,,,False,
ENSG00000160882,CYP11B1,,105,,,False,
ENSG00000135363,LMO2,"RBTN2, RBTNL1, RHOM2, TTG2",103,Yes,No,True,
ENSG00000160293,VAV2,,103,Yes,No,True,
ENSG00000132471,WBP2,,101,,,False,
ENSG00000135549,PKIB,,101,,,False,
ENSG00000156467,UQCRB,,101,,,False,
,HSPA9B,,99,,,False,
ENSG00000282637,MAP3K14,"FTDCR1B, HS, HSNIK",97,Yes,No,True,
ENSG00000107968,MAP3K8,,97,,,False,
ENSG00000244734,HBB,,97,,,False,
ENSG00000168395,ING5,,95,,,False,
ENSG00000136828,RALGPS1,,95,,,False,
ENSG00000134215,VAV3,,95,,,False,
ENSG00000138798,EGF,,93,,,False,
,KIAA0746,,91,,,False,
ENSG00000106178,CCL24,,91,,,False,
ENSG00000006606,CCL26,,91,,,False,
ENSG00000028137,TNFRSF1B,,91,,,False,
ENSG00000147050,KDM6A,UTX,89,No,Yes,True,
ENSG00000023445,BIRC3,"API2, MALT2, MIHC, RNF49, c-IAP2, cIAP2, hiap-1",89,Yes,Yes,True,
ENSG00000223767,RNF5,,89,,,False,
,LOC284352,,89,,,False,
ENSG00000173402,DAG1,,89,,,False,
ENSG00000101843,PSMD10,,89,,,False,
ENSG00000288325,GPS2,,89,No,Yes,True,
ENSG00000133056,PIK3C2B,"C2-PI3K, PI3K-C2beta",89,Yes,No,True,
ENSG00000073756,PTGS2,,87,,,False,
ENSG00000065978,YBX1,,87,,,False,
,POLA,,85,,,False,
ENSG00000108424,KPNB1,,85,,,False,
ENSG00000072364,AFF4,"AF5Q31, MCEF",85,Yes,No,True,
ENSG00000164683,HEY1,"CHF-2, CHF2, HERP2, HESR-1, HESR1, HRT-1, bHLHb31",85,No,No,True,
,LOC284058,,85,,,False,
ENSG00000285379,RIPK3,,85,,,False,
ENSG00000150995,ITPR1,,85,,,False,
ENSG00000092529,CAPN3,,83,,,False,
ENSG00000265241,RBM8A,,83,,,False,
,ALS2CR11,,83,,,False,
ENSG00000101400,SNTA1,,83,,,False,
ENSG00000197279,ZNF165,,83,,,False,
ENSG00000128739,SNRPN,,83,,,False,
ENSG00000275714,H3C1,"H3/A, H3FA, HIST1H3A",81,No,No,True,
ENSG00000197579,TOPORS,,81,,,False,
ENSG00000158373,H2BC5,"H2B/b, H2BFB, HIST1H2BD",81,No,No,True,
ENSG00000070756,PABPC1,,81,,,False,
ENSG00000163993,S100P,,81,,,False,
,HIP2,,81,,,False,
ENSG00000161638,ITGA5,,81,,,False,
,PPARBP,,79,,,False,
,G3BP,,79,,,False,
ENSG00000124688,MAD2L1BP,,77,,,False,
ENSG00000174903,RAB1B,,77,,,False,
ENSG00000147099,HDAC8,,77,,,False,
ENSG00000137875,BCL2L10,,77,,,False,
ENSG00000275349,SMN1,,77,,,False,
ENSG00000118707,TGIF2,,77,,,False,
ENSG00000148848,ADAM12,,77,,,False,
ENSG00000132334,PTPRE,,77,,,False,
ENSG00000282928,MAP4K1,,75,,,False,
ENSG00000163536,SERPINI1,,75,,,False,
ENSG00000188878,FBF1,,75,,,False,
ENSG00000154330,PGM5,,75,,,False,
ENSG00000116560,SFPQ,PPP1R140,73,No,No,True,
ENSG00000116985,BMP8B,,73,,,False,
ENSG00000141959,PFKL,,71,,,False,
ENSG00000177666,PNPLA2,,71,,,False,
ENSG00000173535,TNFRSF10C,,71,,,False,
,HNRPH1,,71,,,False,
ENSG00000167658,EEF2,,69,,,False,
ENSG00000079785,DDX1,,69,,,False,
ENSG00000198523,PLN,,69,,,False,
,AOF2,,69,,,False,
ENSG00000143799,PARP1,"ADPRT, ARTD1, PARP, PPOL",69,No,Yes,True,
ENSG00000176473,WDR25,,69,,,False,
ENSG00000076053,RBM7,,69,,,False,
ENSG00000148660,CAMK2G,,69,,,False,
ENSG00000288516,PRKACA,PKACa,69,Yes,No,True,
ENSG00000125743,SNRPD2,,67,,,False,
ENSG00000125124,BBS2,,67,,,False,
,SNF1LK,,67,,,False,
ENSG00000068976,PYGM,,67,,,False,
ENSG00000140557,ST8SIA2,,67,,,False,
ENSG00000159958,TNFRSF13C,,67,,,False,
ENSG00000111596,CNOT2,,65,,,False,
ENSG00000141551,CSNK1D,,65,,,False,
ENSG00000131142,CCL25,,65,,,False,
ENSG00000172724,CCL19,,65,,,False,
ENSG00000275565,ALOX5,,63,,,False,
ENSG00000137275,RIPK1,,63,,,False,
ENSG00000170788,DYDC1,,63,,,False,
ENSG00000173846,PLK3,,63,,,False,
ENSG00000077782,FGFR1,"BFGFR, CD331, CEK, FLT2, H5, KAL2, N-SAM",63,Yes,No,True,
ENSG00000159377,PSMB4,,63,,,False,
ENSG00000213672,NCKIPSD,,61,,,False,
ENSG00000147437,GNRH1,,61,,,False,
ENSG00000108591,DRG2,,61,,,False,
,MGC16186,,61,,,False,
,C16orf48,,61,,,False,
ENSG00000171848,RRM2,,59,,,False,
ENSG00000120690,ELF1,,59,,,False,
ENSG00000048392,RRM2B,,59,,,False,
ENSG00000036672,USP2,,59,,,False,
ENSG00000173894,CBX2,,59,,,False,
ENSG00000125731,SH2D3A,,59,,,False,
ENSG00000177045,SIX5,,59,,,False,
ENSG00000275837,SMARCB1,"BAF47, Ini1, PPP1R144, RDT, SNF5, SNF5L1, Sfh1p, Snr1, hSNFS",57,No,Yes,True,
ENSG00000288401,CTTN,,57,,,False,
ENSG00000163909,HEYL,,57,,,False,
ENSG00000100991,TRPC4AP,,57,,,False,
ENSG00000117322,CR2,,57,,,False,
ENSG00000111276,CDKN1B,"KIP1, P27KIP1",57,No,Yes,True,
ENSG00000151702,FLI1,SIC-1,57,Yes,No,True,
ENSG00000095585,BLNK,,57,,,False,
ENSG00000163743,RCHY1,,57,,,False,
ENSG00000138175,ARL3,,57,,,False,
ENSG00000135480,KRT7,,57,,,False,
ENSG00000170421,KRT8,,55,,,False,
ENSG00000154928,EPHB1,"EPHT2, Hek6",55,Yes,Yes,True,
ENSG00000075292,ZNF638,,55,,,False,
ENSG00000173369,C1QB,,55,,,False,
ENSG00000121060,TRIM25,,55,,,False,
ENSG00000161277,THAP8,,55,,,False,
ENSG00000101213,PTK6,BRK,55,No,No,True,
ENSG00000115816,CEBPZ,,55,,,False,
ENSG00000196811,CHRNG,,53,,,False,
,SCOTIN,,53,,,False,
ENSG00000163938,GNL3,,53,,,False,
ENSG00000123975,CKS2,,53,,,False,
ENSG00000128609,NDUFA5,,53,,,False,
ENSG00000107263,RAPGEF1,,53,,,False,
ENSG00000151422,FER,,53,,,False,
ENSG00000083635,NUFIP1,,53,,,False,
ENSG00000108556,CHRNE,,53,,,False,
,EIF3S8,,53,,,False,
,182-FIP,,53,,,False,
ENSG00000127334,DYRK2,,51,,,False,
ENSG00000122548,KIAA0087,,51,,,False,
ENSG00000124813,RUNX2,"AML3, CBFA1, CCD, CCD1, PEBP2A1, PEBP2aA1",51,No,No,True,
ENSG00000105656,ELL,"C19orf17, ELL1, Men, PPP1R68",51,Yes,No,True,
ENSG00000163848,ZNF148,,51,,,False,
ENSG00000081377,CDC14B,,51,,,False,
,CRSP6,,51,,,False,
ENSG00000278006,CCL18,,51,,,False,
ENSG00000163565,IFI16,,51,,,False,
ENSG00000186153,WWOX,,51,,,False,
ENSG00000017797,RALBP1,,51,,,False,
ENSG00000097033,SH3GLB1,,51,,,False,
ENSG00000006611,USH1C,,51,,,False,
ENSG00000196839,ADA,,49,,,False,
ENSG00000180626,ZNF594,,49,,,False,
ENSG00000036257,CUL3,,49,No,Yes,True,
,PARC,,49,,,False,
ENSG00000132382,MYBBP1A,,49,,,False,
ENSG00000107736,CDH23,,49,,,False,
ENSG00000172115,CYCS,,49,,,False,
ENSG00000107643,MAPK8,,47,,,False,"30912203, 31994958"
,SNRP70,,47,,,False,
ENSG00000142892,PIGK,,47,,,False,
ENSG00000160183,TMPRSS3,,47,,,False,
ENSG00000164104,HMGB2,,47,,,False,
ENSG00000079335,CDC14A,,47,,,False,
ENSG00000172007,RAB33B,,47,,,False,
ENSG00000168137,SETD5,FLJ10707,47,No,No,True,
ENSG00000130177,CDC16,,45,,,False,
ENSG00000115806,GORASP2,,45,,,False,
ENSG00000137845,ADAM10,,45,,,False,
ENSG00000136560,TANK,,45,,,False,
ENSG00000120705,ETF1,,45,,,False,
ENSG00000100146,SOX10,"DOM, WS2E, WS4",45,Yes,No,True,
,HSU79303,,45,,,False,
ENSG00000143514,TP53BP2,,45,,,False,
ENSG00000126562,WNK4,,45,,,False,
ENSG00000001626,CFTR,,43,,,False,
ENSG00000012983,MAP4K5,,43,,,False,
ENSG00000185527,PDE6G,,43,,,False,
ENSG00000159111,MRPL10,,43,,,False,
,PEO1,,43,,,False,
ENSG00000100284,TOM1,,43,,,False,
ENSG00000184708,EIF4ENIF1,,41,,,False,
ENSG00000130313,PGLS,,41,,,False,
,NGFRAP1,,41,,,False,
ENSG00000155657,TTN,,41,,,False,
ENSG00000154917,RAB6B,,39,,,False,
ENSG00000167513,CDT1,,39,,,False,
ENSG00000106976,DNM1,,39,,,False,
ENSG00000078018,MAP2,,39,,,False,
ENSG00000105364,MRPL4,,39,,,False,
ENSG00000169252,ADRB2,,39,,,False,
ENSG00000067082,KLF6,"BCD1, COPEB, CPBP, GBF, PAC1, ST12, Zf9",39,No,No,True,
ENSG00000225830,ERCC6,,39,,,False,
ENSG00000166233,ARIH1,,39,,,False,
,LRDD,,37,,,False,
ENSG00000131236,CAP1,,37,,,False,
ENSG00000069869,NEDD4,,37,,,False,
ENSG00000064692,SNCAIP,SYPH1,37,No,No,True,
ENSG00000198646,NCOA6,,37,,,False,
ENSG00000167978,SRRM2,,37,,,False,
ENSG00000135597,REPS1,,37,,,False,
ENSG00000107807,TLX1,"HOX11, TCL3",37,Yes,No,True,
ENSG00000135144,DTX1,"RNF140, hDx-1",35,No,Yes,True,
ENSG00000282185,PTPRN2,,35,,,False,
ENSG00000111087,GLI1,GLI,35,Yes,No,True,"27862693, 38676428"
,C10orf54,,35,,,False,
ENSG00000274473,SCT,,35,,,False,
ENSG00000117601,SERPINC1,,35,,,False,
ENSG00000039600,SOX30,,35,,,False,
ENSG00000174437,ATP2A2,,35,,,False,
ENSG00000198176,TFDP1,,35,,,False,
ENSG00000182473,EXOC7,,35,,,False,
ENSG00000164938,TP53INP1,,35,,,False,
ENSG00000111445,RFC5,,33,,,False,
ENSG00000153208,MERTK,"RP38, Tyro12, c-Eyk, mer",33,Yes,No,True,
ENSG00000126215,XRCC3,,33,,,False,
,C8orf30A,,33,,,False,
ENSG00000196584,XRCC2,FANCU,33,No,Yes,True,
ENSG00000066117,SMARCD1,"BAF60A, CRACD1, Rsc6p",33,No,No,True,
,ARD1A,,33,,,False,
ENSG00000111665,CDCA3,,33,,,False,
ENSG00000135698,MPHOSPH6,,31,,,False,
,JM11,,31,,,False,
ENSG00000140379,BCL2A1,,31,,,False,
ENSG00000114279,FGF12,"FGF12B, FHF1",29,No,No,True,
ENSG00000129682,FGF13,,29,,,False,
ENSG00000104884,ERCC2,"EM9, MGC102762, MGC126218, MGC126219, XPD",29,No,Yes,True,
ENSG00000118640,VAMP8,,29,,,False,
ENSG00000140678,ITGAX,,29,,,False,
ENSG00000125851,PCSK2,,29,,,False,
ENSG00000147684,NDUFB9,,29,,,False,
ENSG00000030110,BAK1,,29,,,False,
ENSG00000125398,SOX9,"CMD1, CMPD1",29,Yes,Yes,True,
ENSG00000288475,CASP8AP2,,29,,,False,
ENSG00000105246,EBI3,,29,,,False,
ENSG00000106462,EZH2,"ENX-1, KMT6, KMT6A",29,Yes,Yes,True,
ENSG00000137269,LRRC1,,27,,,False,
ENSG00000104881,PPP1R13L,,27,,,False,
ENSG00000113263,ITK,"EMT, LYK, PSCTK2",27,No,No,True,
ENSG00000143207,COP1,"CFAP78, FAP78, FLJ10416, RFWD2, RNF200",25,Yes,Yes,True,
ENSG00000143498,TAF1A,,25,,,False,
,MGC11266,,25,,,False,
ENSG00000095015,MAP3K1,"MAPKKK1, MEKK, MEKK1",25,No,Yes,True,
ENSG00000139926,FRMD6,,25,,,False,
ENSG00000138795,LEF1,"TCF10, TCF1ALPHA, TCF7L3",25,Yes,No,True,
ENSG00000100804,PSMB5,,25,,,False,
ENSG00000188130,MAPK12,,25,,,False,
ENSG00000062524,LTK,TYK1,25,Yes,No,True,
ENSG00000106804,C5,,25,,,False,
ENSG00000107779,BMPR1A,"ACVRLK3, ALK3, CD292",23,No,Yes,True,
ENSG00000163349,HIPK1,,23,,,False,
ENSG00000133818,RRAS2,TC21,23,Yes,No,True,
ENSG00000175606,TMEM70,,23,,,False,
ENSG00000141385,AFG3L2,,23,,,False,
ENSG00000108688,CCL7,,23,,,False,
ENSG00000274233,CCL5,,23,,,False,
ENSG00000196531,NACA,NACA1,23,No,No,True,
,KIAA0672,,23,,,False,
ENSG00000160058,BSDC1,,23,,,False,
ENSG00000284126,SMURF1,,23,,,False,
ENSG00000076716,GPC4,,21,,,False,
,SELS,,21,,,False,
ENSG00000113141,IK,,21,,,False,
ENSG00000275074,NUDT18,,19,,,False,
ENSG00000143416,SELENBP1,,19,,,False,
,JMJD2B,,19,,,False,
ENSG00000020426,MNAT1,,19,,,False,
ENSG00000100297,MCM5,,19,,,False,
ENSG00000164611,PTTG1,,19,,,False,
ENSG00000086475,SEPHS1,,19,,,False,
ENSG00000116030,SUMO1,,19,,,False,
ENSG00000204842,ATXN2,"ATX2, SCA2, TNRC13",19,No,Yes,True,
,GCS1,,19,,,False,
ENSG00000074416,MGLL,,19,,,False,
,PTK9L,,19,,,False,
,FLJ23185,,19,,,False,
,FLJ22471,,19,,,False,
ENSG00000105141,CASP14,,19,,,False,
ENSG00000135218,CD36,"GP3B, GP4, GPIV, SCARB3",19,No,No,True,
ENSG00000163956,LRPAP1,,19,,,False,
,TAZ,,19,,,False,
ENSG00000149554,CHEK1,CHK1,19,No,Yes,True,
ENSG00000138029,HADHB,,17,,,False,
ENSG00000123384,LRP1,,17,,,False,
ENSG00000151090,THRB,,17,,,False,
ENSG00000277401,TJP1,,17,,,False,
ENSG00000120738,EGR1,"AT225, G0S30, KROX-24, NGFI-A, TIS8, ZIF-268",15,No,Yes,True,
ENSG00000169946,ZFPM2,,15,,,False,
ENSG00000012822,CALCOCO1,,15,,,False,
ENSG00000107984,DKK1,"DKK-1, SK",15,No,No,True,
ENSG00000007866,TEAD3,,15,,,False,
ENSG00000143878,RHOB,,15,,,False,
ENSG00000140968,IRF8,"ICSBP, ICSBP1, IRF-8",15,No,Yes,True,
ENSG00000183048,SLC25A10,,15,,,False,
ENSG00000126458,RRAS,R-Ras,13,Yes,No,True,
ENSG00000169242,EFNA1,,13,,,False,
ENSG00000157933,SKI,,13,,,False,
,KNTC2,,13,,,False,
ENSG00000099817,POLR2E,,13,,,False,
ENSG00000124614,RPS10,,13,,,False,
ENSG00000182185,RAD51B,"R51H2, RAD51L1, REC2, hREC2",13,No,Yes,True,
ENSG00000101109,STK4,,11,,,False,
ENSG00000100902,PSMA6,,11,,,False,
ENSG00000005022,SLC25A5,,11,,,False,
ENSG00000086730,LAT2,,11,,,False,
ENSG00000106299,WASL,,11,,,False,
ENSG00000109339,MAPK10,,11,,,False,
ENSG00000109193,SULT1E1,,11,,,False,
ENSG00000278195,SSTR3,,11,,,False,
ENSG00000104312,RIPK2,,9,,,False,
,THEX1,,9,,,False,
ENSG00000185652,NTF3,,9,,,False,
,HNRPC,,9,,,False,
ENSG00000037280,FLT4,"VEGFR-3, VEGFR3",9,Yes,No,True,
ENSG00000101017,CD40,,9,,,False,
,PREI3,,9,,,False,
ENSG00000136718,IMP4,,9,,,False,
ENSG00000138131,LOXL4,,9,,,False,
ENSG00000008405,CRY1,,9,,,False,
,ALS2CR12,,9,,,False,
ENSG00000135823,STX6,,9,,,False,
ENSG00000276114,CCL23,,9,,,False,
,TRIP,,9,,,False,
ENSG00000126460,PRRG2,,9,,,False,
ENSG00000138326,RPS24,,9,,,False,
ENSG00000081189,MEF2C,,9,Yes,Yes,True,
ENSG00000054938,CHRDL2,,9,,,False,
ENSG00000185024,BRF1,,7,,,False,
ENSG00000114353,GNAI2,,7,,,False,30836096
ENSG00000280618,CYFIP1,,7,,,False,
ENSG00000143947,RPS27A,,7,,,False,
ENSG00000108468,CBX1,,7,,,False,
,NEF3,,5,,,False,
ENSG00000113328,CCNG1,,5,,,False,
,KIAA0020,,5,,,False,
ENSG00000196455,PIK3R4,,5,,,False,
ENSG00000154582,ELOC,TCEB1,5,No,No,True,
ENSG00000164548,TRA2A,,5,,,False,
,TCEB2,,5,,,False,
ENSG00000106278,PTPRZ1,,5,,,False,
,HPCL2,,5,,,False,
ENSG00000138380,CARF,,5,,,False,
ENSG00000100461,RBM23,,3,,,False,
ENSG00000157212,PAXIP1,,3,,,False,
ENSG00000120805,ARL1,,3,,,False,
ENSG00000138772,ANXA3,,3,,,False,
ENSG00000067829,IDH3G,,3,,,False,
ENSG00000131504,DIAPH1,,3,,,False,
ENSG00000103168,TAF1C,,3,,,False,
ENSG00000115750,TAF1B,,3,,,False,
ENSG00000166411,IDH3A,,3,,,False,
ENSG00000196565,HBG2,,1,,,False,
ENSG00000060982,BCAT1,,1,,,False,
ENSG00000275528,CCL15,,1,,,False,
ENSG00000131013,PPIL4,,1,,,False,
ENSG00000177479,ARIH2,,1,,,False,
ENSG00000137101,CD72,,1,,,False,
ENSG00000131196,NFATC1,,-1,,,False,"34597678, 36588811"
,APPL,,-1,,,False,
ENSG00000155011,DKK2,,-1,No,No,True,
ENSG00000158480,SPATA2,,-1,,,False,
ENSG00000077458,FAM76B,,-1,,,False,
ENSG00000100342,APOL1,,-1,,,False,
ENSG00000261701,HPR,,-1,,,False,
,DRF1,,-1,,,False,
,C14orf92,,-1,,,False,
ENSG00000122126,OCRL,,-3,,,False,
,PPAP2A,,-3,,,False,
ENSG00000142731,PLK4,,-3,,,False,
ENSG00000182389,CACNB4,,-3,,,False,
ENSG00000174371,EXO1,,-3,,,False,
ENSG00000135902,CHRND,,-3,,,False,
ENSG00000130816,DNMT1,"CXXC9, DNMT, MCMT",-3,Yes,No,True,
ENSG00000138592,USP8,"HumORF8, KIAA0055, SPG59, UBPY",-3,Yes,No,True,
ENSG00000164056,SPRY1,,-3,,,False,
,FOXG1B,,-3,,,False,
ENSG00000051180,RAD51,"BRCC5, FANCR, HsRad51, HsT16930, RAD51A, RECA",-3,No,Yes,True,
ENSG00000161847,RAVER1,,-3,,,False,
ENSG00000122188,LAX1,,-3,,,False,
ENSG00000068323,TFE3,"TFEA, bHLHe33",-5,Yes,No,True,
ENSG00000057294,PKP2,,-5,,,False,
ENSG00000155876,RRAGA,,-5,,,False,
ENSG00000104365,IKBKB,"IKK-beta, IKK2, IKKB, NFKBIKB",-5,No,No,True,
ENSG00000111052,LIN7A,,-5,,,False,
ENSG00000118046,STK11,"LKB1, PJS",-5,No,Yes,True,
ENSG00000116954,RRAGC,"FLJ13311, GTR2",-5,Yes,No,True,
ENSG00000087510,TFAP2C,,-5,,,False,
ENSG00000134852,CLOCK,,-5,,,False,
ENSG00000122025,FLT3,"CD135, FLK2, STK1",-5,Yes,No,True,
ENSG00000035862,TIMP2,,-5,,,False,
ENSG00000033800,PIAS1,,-5,,,False,
ENSG00000165392,WRN,"RECQ3, RECQL2",-5,No,Yes,True,
ENSG00000012174,MBTPS2,,-5,,,False,
ENSG00000012504,NR1H4,,-5,,,False,
ENSG00000072274,TFRC,"CD71, TFR1, p90",-5,No,No,True,
ENSG00000197181,PIWIL2,,-7,,,False,
,C1orf160,,-7,,,False,
ENSG00000135100,HNF1A,"HNF1, LFB1, MODY3, TCF1",-7,No,Yes,True,
ENSG00000175336,APOF,,-7,,,False,
ENSG00000149257,SERPINH1,,-7,,,False,
